No,DateTime,Device Name,Location,Energy Consumption (kWh)
21297,"00, 29/10/25",GG_L2_R Panel-SDP PP,R Panel,117737.37
21294,"00, 29/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40294.86
21304,"00, 29/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76828.6
21263,"00, 29/10/25",GG_L3_WB_AHU,WB-AHU,19915.61
21262,"00, 29/10/25",GG_L3_WT_AHU,WT-AHU,20487.56
21264,"00, 29/10/25",GG_L4_WB_AHU,WB-AHU,28940.04
21261,"00, 29/10/25",GG_L4_WT_AHU,WT-AHU,22452.78
21260,"00, 29/10/25",GG_L5_WB_AHU,WB-AHU,18309.82
21271,"00, 29/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55934.35
21277,"00, 29/10/25",GG_L6_WB_AHU,WB-AHU,19514.2
22700,"00, 30/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17998.76
22695,"00, 30/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25985.64
22711,"00, 30/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,56145.2
22705,"00, 30/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35297.21
22669,"00, 30/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34474.66
22685,"00, 30/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17634.78
22668,"00, 30/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17449
22697,"00, 30/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,322127.67
22683,"00, 30/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,148792.56
22679,"00, 30/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,201405.42
22710,"00, 30/10/25",GG_L2_R Panel-SDP DB LED,R Panel,124025.56
22709,"00, 30/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,276109.38
22707,"00, 30/10/25",GG_L2_R Panel-SDP PP,R Panel,118067.94
22704,"00, 30/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40379.67
22714,"00, 30/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,77108.69
22674,"00, 30/10/25",GG_L3_WB_AHU,WB-AHU,19993.56
22673,"00, 30/10/25",GG_L3_WT_AHU,WT-AHU,20533.08
22675,"00, 30/10/25",GG_L4_WB_AHU,WB-AHU,29018.96
22672,"00, 30/10/25",GG_L4_WT_AHU,WT-AHU,22529.62
22671,"00, 30/10/25",GG_L5_WB_AHU,WB-AHU,18375.42
22681,"00, 30/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,56098.95
22687,"00, 30/10/25",GG_L6_WB_AHU,WB-AHU,19583.9
24096,"00, 31/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,18071.01
24091,"00, 31/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,26076.53
24107,"00, 31/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,56404.42
24101,"00, 31/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,35427.69
24064,"00, 31/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34586.42
24081,"00, 31/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17690.8
24063,"00, 31/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17503.08
24093,"00, 31/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,322507.42
24106,"00, 31/10/25",GG_L2_R Panel-SDP DB LED,R Panel,124374.96
24105,"00, 31/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,276498.03
24103,"00, 31/10/25",GG_L2_R Panel-SDP PP,R Panel,118409.42
24100,"00, 31/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40466.06
24110,"00, 31/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,77372.47
24069,"00, 31/10/25",GG_L3_WB_AHU,WB-AHU,20067.4
24070,"00, 31/10/25",GG_L4_WB_AHU,WB-AHU,29108.4
24067,"00, 31/10/25",GG_L4_WT_AHU,WT-AHU,22605.68
24066,"00, 31/10/25",GG_L5_WB_AHU,WB-AHU,18440.36
24077,"00, 31/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,56258.53
24083,"00, 31/10/25",GG_L6_WB_AHU,WB-AHU,19651.96
552,"01, 03/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32367.68
551,"01, 03/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16397.62
563,"01, 03/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,186090.34
575,"01, 03/10/25",GG_L2_R Panel-SDP PP,R Panel,109017.19
557,"01, 03/10/25",GG_L3_WB_AHU,WB-AHU,18501.33
556,"01, 03/10/25",GG_L3_WT_AHU,WT-AHU,19208.22
558,"01, 03/10/25",GG_L4_WB_AHU,WB-AHU,27406.9
555,"01, 03/10/25",GG_L4_WT_AHU,WT-AHU,20976.66
554,"01, 03/10/25",GG_L5_WB_AHU,WB-AHU,17185.82
565,"01, 03/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52294.16
571,"01, 03/10/25",GG_L6_WB_AHU,WB-AHU,18250.98
1246,"01, 04/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32484.3
1245,"01, 04/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16456.04
1261,"01, 04/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,137287.8
1257,"01, 04/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,186511.58
1269,"01, 04/10/25",GG_L2_R Panel-SDP PP,R Panel,109349.7
1251,"01, 04/10/25",GG_L3_WB_AHU,WB-AHU,18577.9
1250,"01, 04/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
1252,"01, 04/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
1249,"01, 04/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
1248,"01, 04/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
1259,"01, 04/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52455.94
1925,"01, 05/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32484.3
1924,"01, 05/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16456.04
1940,"01, 05/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,137542.41
1936,"01, 05/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,187030.27
1947,"01, 05/10/25",GG_L2_R Panel-SDP PP,R Panel,109686.41
1930,"01, 05/10/25",GG_L3_WB_AHU,WB-AHU,18579.1
1929,"01, 05/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
1931,"01, 05/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
1928,"01, 05/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
1927,"01, 05/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
1938,"01, 05/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52553.69
1943,"01, 05/10/25",GG_L6_WB_AHU,WB-AHU,18313.1
2616,"01, 06/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32484.3
2615,"01, 06/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16456.04
2627,"01, 06/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,187829.45
2639,"01, 06/10/25",GG_L2_R Panel-SDP PP,R Panel,110020.83
2621,"01, 06/10/25",GG_L3_WB_AHU,WB-AHU,18580.28
2620,"01, 06/10/25",GG_L3_WT_AHU,WT-AHU,19283.12
2622,"01, 06/10/25",GG_L4_WB_AHU,WB-AHU,27496.76
2619,"01, 06/10/25",GG_L4_WT_AHU,WT-AHU,21055.56
2618,"01, 06/10/25",GG_L5_WB_AHU,WB-AHU,17250.22
2629,"01, 06/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52636.37
2635,"01, 06/10/25",GG_L6_WB_AHU,WB-AHU,18313.1
3318,"01, 07/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32601.44
3335,"01, 07/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,16659.44
3317,"01, 07/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16516.14
3329,"01, 07/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,188110.66
3341,"01, 07/10/25",GG_L2_R Panel-SDP PP,R Panel,110349.85
3323,"01, 07/10/25",GG_L3_WB_AHU,WB-AHU,18664.56
3322,"01, 07/10/25",GG_L3_WT_AHU,WT-AHU,19356.76
3324,"01, 07/10/25",GG_L4_WB_AHU,WB-AHU,27584.68
3321,"01, 07/10/25",GG_L4_WT_AHU,WT-AHU,21133.06
3320,"01, 07/10/25",GG_L5_WB_AHU,WB-AHU,17317.08
3331,"01, 07/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52795.84
3337,"01, 07/10/25",GG_L6_WB_AHU,WB-AHU,18380.7
4019,"01, 08/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32713.1
4036,"01, 08/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,16713.76
4018,"01, 08/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16572.4
4042,"01, 08/10/25",GG_L2_R Panel-SDP PP,R Panel,110682.6
4024,"01, 08/10/25",GG_L3_WB_AHU,WB-AHU,18746.9
4023,"01, 08/10/25",GG_L3_WT_AHU,WT-AHU,19427.68
4025,"01, 08/10/25",GG_L4_WB_AHU,WB-AHU,27659.82
4022,"01, 08/10/25",GG_L4_WT_AHU,WT-AHU,21268.13
4021,"01, 08/10/25",GG_L5_WB_AHU,WB-AHU,17380.22
4032,"01, 08/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,52962.47
4038,"01, 08/10/25",GG_L6_WB_AHU,WB-AHU,18501.46
4722,"01, 09/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32822.36
4721,"01, 09/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16627.32
4745,"01, 09/10/25",GG_L2_R Panel-SDP PP,R Panel,111016.71
4727,"01, 09/10/25",GG_L3_WB_AHU,WB-AHU,18823.14
4726,"01, 09/10/25",GG_L3_WT_AHU,WT-AHU,19498.78
4728,"01, 09/10/25",GG_L4_WB_AHU,WB-AHU,27743.68
4725,"01, 09/10/25",GG_L4_WT_AHU,WT-AHU,21383.28
4724,"01, 09/10/25",GG_L5_WB_AHU,WB-AHU,17440.68
4735,"01, 09/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53130.24
4741,"01, 09/10/25",GG_L6_WB_AHU,WB-AHU,18593.28
5423,"01, 10/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,32927
5422,"01, 10/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16680.34
5446,"01, 10/10/25",GG_L2_R Panel-SDP PP,R Panel,111353.17
5428,"01, 10/10/25",GG_L3_WB_AHU,WB-AHU,18897.88
5427,"01, 10/10/25",GG_L3_WT_AHU,WT-AHU,19567.1
5429,"01, 10/10/25",GG_L4_WB_AHU,WB-AHU,27828.86
5426,"01, 10/10/25",GG_L4_WT_AHU,WT-AHU,21460.54
5425,"01, 10/10/25",GG_L5_WB_AHU,WB-AHU,17499.04
5442,"01, 10/10/25",GG_L6_WB_AHU,WB-AHU,18660.58
6117,"01, 11/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
6116,"01, 11/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
6132,"01, 11/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,140199.88
6128,"01, 11/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,189867.95
6140,"01, 11/10/25",GG_L2_R Panel-SDP PP,R Panel,111688.95
6122,"01, 11/10/25",GG_L3_WB_AHU,WB-AHU,18975.98
6121,"01, 11/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
6123,"01, 11/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
6120,"01, 11/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
6119,"01, 11/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
6130,"01, 11/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53446.92
6136,"01, 11/10/25",GG_L6_WB_AHU,WB-AHU,18728.74
6799,"01, 12/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
6798,"01, 12/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
6814,"01, 12/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,140551.34
6810,"01, 12/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,190898.48
6822,"01, 12/10/25",GG_L2_R Panel-SDP PP,R Panel,112021.5
6804,"01, 12/10/25",GG_L3_WB_AHU,WB-AHU,18977.17
6803,"01, 12/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
6805,"01, 12/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
6802,"01, 12/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
6801,"01, 12/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
6812,"01, 12/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53529.6
6818,"01, 12/10/25",GG_L6_WB_AHU,WB-AHU,18732.3
7480,"01, 13/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33036.28
7479,"01, 13/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16735.44
7490,"01, 13/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,192054.12
7502,"01, 13/10/25",GG_L2_R Panel-SDP PP,R Panel,112352.54
7485,"01, 13/10/25",GG_L3_WB_AHU,WB-AHU,18978.36
7484,"01, 13/10/25",GG_L3_WT_AHU,WT-AHU,19639.28
7486,"01, 13/10/25",GG_L4_WB_AHU,WB-AHU,27914.32
7483,"01, 13/10/25",GG_L4_WT_AHU,WT-AHU,21537.12
7482,"01, 13/10/25",GG_L5_WB_AHU,WB-AHU,17561.48
7492,"01, 13/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53636.66
7498,"01, 13/10/25",GG_L6_WB_AHU,WB-AHU,18732.3
8178,"01, 14/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33151.34
8177,"01, 14/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,16794
8193,"01, 14/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,141409.7
8200,"01, 14/10/25",GG_L2_R Panel-SDP PP,R Panel,112686.55
8183,"01, 14/10/25",GG_L3_WB_AHU,WB-AHU,19068.93
8182,"01, 14/10/25",GG_L3_WT_AHU,WT-AHU,19713.14
8184,"01, 14/10/25",GG_L4_WB_AHU,WB-AHU,28002.24
8181,"01, 14/10/25",GG_L4_WT_AHU,WT-AHU,21616.5
8180,"01, 14/10/25",GG_L5_WB_AHU,WB-AHU,17626.38
8191,"01, 14/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,53802.31
8196,"01, 14/10/25",GG_L6_WB_AHU,WB-AHU,18799.24
8796,"01, 20/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17467.37
8791,"01, 20/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25201.82
8807,"01, 20/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54566
8801,"01, 20/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34291.11
8764,"01, 20/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33586.56
8781,"01, 20/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17149.54
8763,"01, 20/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17011.02
8793,"01, 20/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,315208.97
8806,"01, 20/10/25",GG_L2_R Panel-SDP DB LED,R Panel,120656.73
8805,"01, 20/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,268960.38
8803,"01, 20/10/25",GG_L2_R Panel-SDP PP,R Panel,114693.02
8800,"01, 20/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39539.23
8810,"01, 20/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,74601.8
8768,"01, 20/10/25",GG_L3_WT_AHU,WT-AHU,19994.08
8770,"01, 20/10/25",GG_L4_WB_AHU,WB-AHU,28345.42
8767,"01, 20/10/25",GG_L4_WT_AHU,WT-AHU,21921.62
8766,"01, 20/10/25",GG_L5_WB_AHU,WB-AHU,17875.16
8777,"01, 20/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54641.99
8783,"01, 20/10/25",GG_L6_WB_AHU,WB-AHU,19059.74
10147,"01, 21/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17530.82
10142,"01, 21/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25291.4
10158,"01, 21/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54774.84
10152,"01, 21/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34412.96
10115,"01, 21/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33698.32
10114,"01, 21/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17067.06
10144,"01, 21/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,315742.08
10130,"01, 21/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,145028.95
10157,"01, 21/10/25",GG_L2_R Panel-SDP DB LED,R Panel,120995.19
10156,"01, 21/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,269735.16
10154,"01, 21/10/25",GG_L2_R Panel-SDP PP,R Panel,115039.9
10151,"01, 21/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39623.49
10161,"01, 21/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,74859.92
10120,"01, 21/10/25",GG_L3_WB_AHU,WB-AHU,19461.12
10119,"01, 21/10/25",GG_L3_WT_AHU,WT-AHU,20067.06
10121,"01, 21/10/25",GG_L4_WB_AHU,WB-AHU,28431.74
10118,"01, 21/10/25",GG_L4_WT_AHU,WT-AHU,21998.82
10117,"01, 21/10/25",GG_L5_WB_AHU,WB-AHU,17936.46
10128,"01, 21/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54800.6
10134,"01, 21/10/25",GG_L6_WB_AHU,WB-AHU,19128.26
11559,"01, 22/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17587.18
11554,"01, 22/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25393.19
11570,"01, 22/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,54956.67
11564,"01, 22/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34532.21
11528,"01, 22/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33804.4
11544,"01, 22/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17261.08
11527,"01, 22/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17119.38
11556,"01, 22/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,316814.42
11542,"01, 22/10/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,145614.42
11538,"01, 22/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,197336.44
11569,"01, 22/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121336.58
11568,"01, 22/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,270518.55
11566,"01, 22/10/25",GG_L2_R Panel-SDP PP,R Panel,115383.21
11563,"01, 22/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39708.1
11573,"01, 22/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75125.94
11533,"01, 22/10/25",GG_L3_WB_AHU,WB-AHU,19533.22
11532,"01, 22/10/25",GG_L3_WT_AHU,WT-AHU,20138.94
11534,"01, 22/10/25",GG_L4_WB_AHU,WB-AHU,28517.16
11531,"01, 22/10/25",GG_L4_WT_AHU,WT-AHU,22074.76
11530,"01, 22/10/25",GG_L5_WB_AHU,WB-AHU,17995.18
11540,"01, 22/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,54971.61
11546,"01, 22/10/25",GG_L6_WB_AHU,WB-AHU,19199.28
12982,"01, 23/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17652.66
12977,"01, 23/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25475.9
12993,"01, 23/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55190.22
12987,"01, 23/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34650.52
12950,"01, 23/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,33916.32
12949,"01, 23/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17174.36
12979,"01, 23/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,317429.84
12961,"01, 23/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,197776.36
12992,"01, 23/10/25",GG_L2_R Panel-SDP DB LED,R Panel,121676.99
12991,"01, 23/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,271283.52
12989,"01, 23/10/25",GG_L2_R Panel-SDP PP,R Panel,115725.37
12986,"01, 23/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39792.32
12996,"01, 23/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75405.48
12955,"01, 23/10/25",GG_L3_WB_AHU,WB-AHU,19607
12954,"01, 23/10/25",GG_L3_WT_AHU,WT-AHU,20211.6
12956,"01, 23/10/25",GG_L4_WB_AHU,WB-AHU,28603.84
12953,"01, 23/10/25",GG_L4_WT_AHU,WT-AHU,22151.54
12952,"01, 23/10/25",GG_L5_WB_AHU,WB-AHU,18057.48
12963,"01, 23/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55137.59
12969,"01, 23/10/25",GG_L6_WB_AHU,WB-AHU,19253.42
14383,"01, 24/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17715
14378,"01, 24/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25562.46
14394,"01, 24/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55405.95
14388,"01, 24/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34787.84
14351,"01, 24/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34026.26
14350,"01, 24/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17228.72
14380,"01, 24/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,318260.14
14362,"01, 24/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,198065.06
14393,"01, 24/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122029.76
14392,"01, 24/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,272065.86
14390,"01, 24/10/25",GG_L2_R Panel-SDP PP,R Panel,116063.44
14387,"01, 24/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39876.92
14397,"01, 24/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75673.44
14356,"01, 24/10/25",GG_L3_WB_AHU,WB-AHU,19682.5
14355,"01, 24/10/25",GG_L3_WT_AHU,WT-AHU,20270.58
14357,"01, 24/10/25",GG_L4_WB_AHU,WB-AHU,28683.98
14354,"01, 24/10/25",GG_L4_WT_AHU,WT-AHU,22227.36
14353,"01, 24/10/25",GG_L5_WB_AHU,WB-AHU,18121.04
14364,"01, 24/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55297.26
14370,"01, 24/10/25",GG_L6_WB_AHU,WB-AHU,19320.54
15741,"01, 25/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17778.5
15736,"01, 25/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25649.57
15752,"01, 25/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55552.22
15746,"01, 25/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34887.65
15709,"01, 25/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34138.96
15726,"01, 25/10/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,17466.44
15708,"01, 25/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17283.88
15738,"01, 25/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,318917.22
15720,"01, 25/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,198370.7
15751,"01, 25/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122373.99
15750,"01, 25/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,272831.88
15748,"01, 25/10/25",GG_L2_R Panel-SDP PP,R Panel,116392.21
15745,"01, 25/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,39960.9
15755,"01, 25/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,75953.37
15714,"01, 25/10/25",GG_L3_WB_AHU,WB-AHU,19759.16
15713,"01, 25/10/25",GG_L3_WT_AHU,WT-AHU,20343.4
15715,"01, 25/10/25",GG_L4_WB_AHU,WB-AHU,28770.38
15712,"01, 25/10/25",GG_L4_WT_AHU,WT-AHU,22303.48
15711,"01, 25/10/25",GG_L5_WB_AHU,WB-AHU,18186.08
15722,"01, 25/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55457.19
15728,"01, 25/10/25",GG_L6_WB_AHU,WB-AHU,19388.92
17142,"01, 26/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17809.02
17137,"01, 26/10/25",GG_L1_DWS-SDP STK,DWS-Gudang,25679.02
17153,"01, 26/10/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,55581.11
17147,"01, 26/10/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,34936.99
17112,"01, 26/10/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,34138.96
17111,"01, 26/10/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,17283.88
17139,"01, 26/10/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,319854.03
17122,"01, 26/10/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,199177.34
17152,"01, 26/10/25",GG_L2_R Panel-SDP DB LED,R Panel,122683.73
17151,"01, 26/10/25",GG_L2_R Panel-SDP DB UPS,R Panel,273602.05
17149,"01, 26/10/25",GG_L2_R Panel-SDP PP,R Panel,116734.79
17146,"01, 26/10/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,40045.84
17156,"01, 26/10/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,76133.39
17117,"01, 26/10/25",GG_L3_WB_AHU,WB-AHU,19760.35
17116,"01, 26/10/25",GG_L3_WT_AHU,WT-AHU,20343.4
17118,"01, 26/10/25",GG_L4_WB_AHU,WB-AHU,28770.38
17115,"01, 26/10/25",GG_L4_WT_AHU,WT-AHU,22303.48
17114,"01, 26/10/25",GG_L5_WB_AHU,WB-AHU,18186.08
17124,"01, 26/10/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,55540.34
17129,"01, 26/10/25",GG_L6_WB_AHU,WB-AHU,19388.92
18529,"01, 27/10/25",GG_L1_DWS-SDP LP,DWS-Gudang,17827.59
