No,DateTime,Device Name,Location,Energy Consumption (kWh)
4077,"20, 17/12/25",GG_L3_WT_AHU,WT-AHU,23005.72
4078,"20, 17/12/25",GG_L3_WB_AHU,WB-AHU,22674.89
4079,"20, 17/12/25",GG_L4_WB_AHU,WB-AHU,32332.5
4085,"20, 17/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62385.5
4089,"20, 17/12/25",GG_L6_WB_AHU,WB-AHU,21933.64
4096,"20, 17/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36384.48
4097,"20, 17/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29164.8
4099,"20, 17/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364597.28
4102,"20, 17/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20204.85
4106,"20, 17/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44630.45
4107,"20, 17/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39890.96
4109,"20, 17/12/25",GG_L2_R Panel-SDP PP,R Panel,134468.2
4110,"20, 17/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314463.59
4111,"20, 17/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139492.64
4112,"20, 17/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62515.87
4115,"20, 17/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89018.32
4127,"21, 17/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19387.08
4128,"21, 17/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38715.9
4130,"21, 17/12/25",GG_L5_WB_AHU,WB-AHU,20603.62
4131,"21, 17/12/25",GG_L4_WT_AHU,WT-AHU,25095.28
4132,"21, 17/12/25",GG_L3_WT_AHU,WT-AHU,23005.72
4133,"21, 17/12/25",GG_L3_WB_AHU,WB-AHU,22674.94
4134,"21, 17/12/25",GG_L4_WB_AHU,WB-AHU,32332.5
4138,"21, 17/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,225220.64
4140,"21, 17/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62391.77
4142,"21, 17/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
4144,"21, 17/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
4146,"21, 17/12/25",GG_L6_WB_AHU,WB-AHU,21933.64
4153,"21, 17/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36386.22
4154,"21, 17/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29166.87
4156,"21, 17/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364635.91
4159,"21, 17/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20208.98
4163,"21, 17/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44634.88
4164,"21, 17/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39893.01
4166,"21, 17/12/25",GG_L2_R Panel-SDP PP,R Panel,134488.2
4168,"21, 17/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314494.72
4169,"21, 17/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139504.77
4170,"21, 17/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62526.92
4173,"21, 17/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89023.88
4186,"22, 17/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19387.08
4187,"22, 17/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38715.9
4189,"22, 17/12/25",GG_L5_WB_AHU,WB-AHU,20603.62
4190,"22, 17/12/25",GG_L4_WT_AHU,WT-AHU,25095.28
4191,"22, 17/12/25",GG_L3_WT_AHU,WT-AHU,23005.72
4192,"22, 17/12/25",GG_L3_WB_AHU,WB-AHU,22675
4193,"22, 17/12/25",GG_L4_WB_AHU,WB-AHU,32332.5
4198,"22, 17/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62396.84
4202,"22, 17/12/25",GG_L6_WB_AHU,WB-AHU,21933.64
4209,"22, 17/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36387.74
4210,"22, 17/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29168.32
4212,"22, 17/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364663.12
4215,"22, 17/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20212.41
4219,"22, 17/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44638.08
4220,"22, 17/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39894
4222,"22, 17/12/25",GG_L2_R Panel-SDP PP,R Panel,
4223,"22, 17/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314517.22
4224,"22, 17/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139514.75
4225,"22, 17/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62536.48
4228,"22, 17/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89036.61
4241,"23, 17/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19387.08
4242,"23, 17/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38715.9
4244,"23, 17/12/25",GG_L5_WB_AHU,WB-AHU,20603.62
4245,"23, 17/12/25",GG_L4_WT_AHU,WT-AHU,25095.28
4246,"23, 17/12/25",GG_L3_WT_AHU,WT-AHU,
4247,"23, 17/12/25",GG_L3_WB_AHU,WB-AHU,
4248,"23, 17/12/25",GG_L4_WB_AHU,WB-AHU,32332.5
4252,"23, 17/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
4254,"23, 17/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62403.36
4256,"23, 17/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
4258,"23, 17/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
4260,"23, 17/12/25",GG_L6_WB_AHU,WB-AHU,21933.64
4267,"23, 17/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36389.71
4268,"23, 17/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29169.72
4270,"23, 17/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364708.03
4273,"23, 17/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20214.29
4277,"23, 17/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44642.18
4278,"23, 17/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39897.25
4280,"23, 17/12/25",GG_L2_R Panel-SDP PP,R Panel,134513.45
4281,"23, 17/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314545.25
4282,"23, 17/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139527.09
4283,"23, 17/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
4286,"23, 17/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89052.78
4298,"00, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19387.08
4299,"00, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38715.9
4301,"00, 18/12/25",GG_L5_WB_AHU,WB-AHU,20603.62
4302,"00, 18/12/25",GG_L4_WT_AHU,WT-AHU,25095.28
4303,"00, 18/12/25",GG_L3_WT_AHU,WT-AHU,23005.72
4304,"00, 18/12/25",GG_L3_WB_AHU,WB-AHU,22675.1
4305,"00, 18/12/25",GG_L4_WB_AHU,WB-AHU,32332.5
4309,"00, 18/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
4311,"00, 18/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62405.76
4313,"00, 18/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
4316,"00, 18/12/25",GG_L6_WB_AHU,WB-AHU,21933.64
4323,"00, 18/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36391.12
4324,"00, 18/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29171.06
4326,"00, 18/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364729.72
4330,"00, 18/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20215.26
4335,"00, 18/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44645.86
4336,"00, 18/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39899.32
4338,"00, 18/12/25",GG_L2_R Panel-SDP PP,R Panel,134522.09
4340,"00, 18/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314587.12
4341,"00, 18/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139535.95
4342,"00, 18/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62539.42
4345,"00, 18/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89056.17
4358,"01, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19387.08
4359,"01, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38715.9
4361,"01, 18/12/25",GG_L5_WB_AHU,WB-AHU,
4362,"01, 18/12/25",GG_L4_WT_AHU,WT-AHU,25095.28
4363,"01, 18/12/25",GG_L3_WT_AHU,WT-AHU,23005.72
4364,"01, 18/12/25",GG_L3_WB_AHU,WB-AHU,22675.15
4365,"01, 18/12/25",GG_L4_WB_AHU,WB-AHU,32332.5
4369,"01, 18/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,225269.02
4371,"01, 18/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62408.88
4373,"01, 18/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
4375,"01, 18/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
4377,"01, 18/12/25",GG_L6_WB_AHU,WB-AHU,21933.64
4384,"01, 18/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36392.75
4385,"01, 18/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29172.49
4387,"01, 18/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364773.02
4390,"01, 18/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20216.24
4394,"01, 18/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44649.36
4395,"01, 18/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39900.4
4397,"01, 18/12/25",GG_L2_R Panel-SDP PP,R Panel,134526.57
4399,"01, 18/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314606.22
4400,"01, 18/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139545.3
4401,"01, 18/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62540.99
4404,"01, 18/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89067
4417,"02, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19387.08
4418,"02, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38715.9
4420,"02, 18/12/25",GG_L5_WB_AHU,WB-AHU,20603.62
4421,"02, 18/12/25",GG_L4_WT_AHU,WT-AHU,25095.28
4422,"02, 18/12/25",GG_L3_WT_AHU,WT-AHU,23005.72
4423,"02, 18/12/25",GG_L3_WB_AHU,WB-AHU,22675.18
4424,"02, 18/12/25",GG_L4_WB_AHU,WB-AHU,32332.5
4429,"02, 18/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62413.69
4432,"02, 18/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
4434,"02, 18/12/25",GG_L6_WB_AHU,WB-AHU,21933.64
4441,"02, 18/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36394.25
4442,"02, 18/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29173.79
4444,"02, 18/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364807.88
4447,"02, 18/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20217.2
4451,"02, 18/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44653.32
4452,"02, 18/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
4454,"02, 18/12/25",GG_L2_R Panel-SDP PP,R Panel,134531.28
4455,"02, 18/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314651.97
4456,"02, 18/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139554.05
4457,"02, 18/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62541.92
4460,"02, 18/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89070.18
4473,"03, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19387.08
4474,"03, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38715.9
4476,"03, 18/12/25",GG_L5_WB_AHU,WB-AHU,20603.62
4477,"03, 18/12/25",GG_L4_WT_AHU,WT-AHU,25095.28
4478,"03, 18/12/25",GG_L3_WT_AHU,WT-AHU,23005.72
4479,"03, 18/12/25",GG_L3_WB_AHU,WB-AHU,22675.23
4480,"03, 18/12/25",GG_L4_WB_AHU,WB-AHU,32332.5
4484,"03, 18/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
4486,"03, 18/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62415.34
4488,"03, 18/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,169993.7
4491,"03, 18/12/25",GG_L6_WB_AHU,WB-AHU,21933.64
4498,"03, 18/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36395.42
4499,"03, 18/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29175.12
4501,"03, 18/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364834.94
4504,"03, 18/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20218.19
4508,"03, 18/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44656.69
4509,"03, 18/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39904.98
4511,"03, 18/12/25",GG_L2_R Panel-SDP PP,R Panel,134534.69
4513,"03, 18/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314667.12
4514,"03, 18/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139563.21
4515,"03, 18/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
4518,"03, 18/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89076.5
4531,"04, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19387.08
4532,"04, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38715.9
4534,"04, 18/12/25",GG_L5_WB_AHU,WB-AHU,20603.62
4535,"04, 18/12/25",GG_L4_WT_AHU,WT-AHU,25095.28
4536,"04, 18/12/25",GG_L3_WT_AHU,WT-AHU,23005.72
4537,"04, 18/12/25",GG_L3_WB_AHU,WB-AHU,22675.29
4538,"04, 18/12/25",GG_L4_WB_AHU,WB-AHU,
4543,"04, 18/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62419.82
4546,"04, 18/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
4548,"04, 18/12/25",GG_L6_WB_AHU,WB-AHU,
4555,"04, 18/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36396.75
4556,"04, 18/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29176.49
4558,"04, 18/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364873.41
4561,"04, 18/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20219.17
4565,"04, 18/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
4566,"04, 18/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
4568,"04, 18/12/25",GG_L2_R Panel-SDP PP,R Panel,134540.21
4569,"04, 18/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314695.03
4570,"04, 18/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139575.63
4571,"04, 18/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
4574,"04, 18/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
4587,"05, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19387.08
4588,"05, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
4590,"05, 18/12/25",GG_L5_WB_AHU,WB-AHU,20604.13
4591,"05, 18/12/25",GG_L4_WT_AHU,WT-AHU,25095.28
4592,"05, 18/12/25",GG_L3_WT_AHU,WT-AHU,23005.72
4593,"05, 18/12/25",GG_L3_WB_AHU,WB-AHU,22675.32
4594,"05, 18/12/25",GG_L4_WB_AHU,WB-AHU,32333.37
4599,"05, 18/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
4601,"05, 18/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62422.2
4603,"05, 18/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
4605,"05, 18/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
4607,"05, 18/12/25",GG_L6_WB_AHU,WB-AHU,
4614,"05, 18/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36398.13
4615,"05, 18/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29178.08
4617,"05, 18/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364909.95
4620,"05, 18/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20220.39
4624,"05, 18/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44663.68
4625,"05, 18/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
4627,"05, 18/12/25",GG_L2_R Panel-SDP PP,R Panel,134547.27
4629,"05, 18/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314729.28
4630,"05, 18/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139584.2
4631,"05, 18/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62545.86
4634,"05, 18/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89092.55
4647,"06, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19389.33
4648,"06, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38722.13
4650,"06, 18/12/25",GG_L5_WB_AHU,WB-AHU,20606.94
4651,"06, 18/12/25",GG_L4_WT_AHU,WT-AHU,25099
4652,"06, 18/12/25",GG_L3_WT_AHU,WT-AHU,23007.15
4653,"06, 18/12/25",GG_L3_WB_AHU,WB-AHU,22677.94
4654,"06, 18/12/25",GG_L4_WB_AHU,WB-AHU,32337.3
4659,"06, 18/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
4661,"06, 18/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62429.36
4663,"06, 18/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
4666,"06, 18/12/25",GG_L6_WB_AHU,WB-AHU,21937.17
4673,"06, 18/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36402.27
4674,"06, 18/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29180.34
4676,"06, 18/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364945.55
4680,"06, 18/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20222.88
4685,"06, 18/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
4686,"06, 18/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39912.28
4688,"06, 18/12/25",GG_L2_R Panel-SDP PP,R Panel,
4690,"06, 18/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314763.25
4691,"06, 18/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139598.52
4692,"06, 18/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62547.84
4695,"06, 18/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89100.86
4708,"07, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19392.9
4709,"07, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38729.17
4711,"07, 18/12/25",GG_L5_WB_AHU,WB-AHU,20612.3
4712,"07, 18/12/25",GG_L4_WT_AHU,WT-AHU,
4713,"07, 18/12/25",GG_L3_WT_AHU,WT-AHU,23014.92
4714,"07, 18/12/25",GG_L3_WB_AHU,WB-AHU,22682.92
4715,"07, 18/12/25",GG_L4_WB_AHU,WB-AHU,32346.13
4720,"07, 18/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,225352.98
4722,"07, 18/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62437.98
4724,"07, 18/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
4727,"07, 18/12/25",GG_L6_WB_AHU,WB-AHU,
4734,"07, 18/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36405.9
4735,"07, 18/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29184.42
4737,"07, 18/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364972.11
4740,"07, 18/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20226.64
4744,"07, 18/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
4745,"07, 18/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39918.66
4747,"07, 18/12/25",GG_L2_R Panel-SDP PP,R Panel,134587.78
4749,"07, 18/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314793.05
4750,"07, 18/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139608.41
4751,"07, 18/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62558.22
4754,"07, 18/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89119.03
4767,"08, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19398.82
4768,"08, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38744.21
4770,"08, 18/12/25",GG_L5_WB_AHU,WB-AHU,20620.86
4771,"08, 18/12/25",GG_L4_WT_AHU,WT-AHU,25113.51
4772,"08, 18/12/25",GG_L3_WT_AHU,WT-AHU,23020.48
4773,"08, 18/12/25",GG_L3_WB_AHU,WB-AHU,22692.69
4774,"08, 18/12/25",GG_L4_WB_AHU,WB-AHU,32354.56
4780,"08, 18/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62445.48
4784,"08, 18/12/25",GG_L6_WB_AHU,WB-AHU,21949.72
4791,"08, 18/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36412.11
4792,"08, 18/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29190.64
4794,"08, 18/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,364998.3
4797,"08, 18/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20230.71
4801,"08, 18/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44674.36
4802,"08, 18/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39924.33
4804,"08, 18/12/25",GG_L2_R Panel-SDP PP,R Panel,134599.99
4805,"08, 18/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314842.86
4806,"08, 18/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139622.73
4807,"08, 18/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62573.6
4810,"08, 18/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89138.44
4823,"09, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19403.96
4824,"09, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38752.2
4826,"09, 18/12/25",GG_L5_WB_AHU,WB-AHU,20624.9
4827,"09, 18/12/25",GG_L4_WT_AHU,WT-AHU,25118.99
4828,"09, 18/12/25",GG_L3_WT_AHU,WT-AHU,23027.13
4829,"09, 18/12/25",GG_L3_WB_AHU,WB-AHU,22696.38
4830,"09, 18/12/25",GG_L4_WB_AHU,WB-AHU,32361.36
4834,"09, 18/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
4836,"09, 18/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62450.96
4838,"09, 18/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
4841,"09, 18/12/25",GG_L6_WB_AHU,WB-AHU,21955.47
4848,"09, 18/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36418.07
4849,"09, 18/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29197.41
4851,"09, 18/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,365043.48
4854,"09, 18/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20234.8
4858,"09, 18/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44679.4
4859,"09, 18/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39926.96
4861,"09, 18/12/25",GG_L2_R Panel-SDP PP,R Panel,134615.22
4863,"09, 18/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314865.69
4864,"09, 18/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139636.79
4865,"09, 18/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62599.88
4868,"09, 18/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89144.57
4881,"10, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19408.32
4882,"10, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38762.79
4884,"10, 18/12/25",GG_L5_WB_AHU,WB-AHU,20631.56
4885,"10, 18/12/25",GG_L4_WT_AHU,WT-AHU,25128.92
4886,"10, 18/12/25",GG_L3_WT_AHU,WT-AHU,23031.63
4887,"10, 18/12/25",GG_L3_WB_AHU,WB-AHU,22702.63
4888,"10, 18/12/25",GG_L4_WB_AHU,WB-AHU,32370.7
4893,"10, 18/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,62461.08
4897,"10, 18/12/25",GG_L6_WB_AHU,WB-AHU,21962.31
4904,"10, 18/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36421.99
4905,"10, 18/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29204.1
4907,"10, 18/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,365089.23
4910,"10, 18/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20238.94
4914,"10, 18/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,44683.5
4915,"10, 18/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,39935.03
4917,"10, 18/12/25",GG_L2_R Panel-SDP PP,R Panel,134633.8
4918,"10, 18/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,314891.47
4919,"10, 18/12/25",GG_L2_R Panel-SDP DB LED,R Panel,139653.98
4920,"10, 18/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,62611.38
4923,"10, 18/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,89165.96
4936,"11, 18/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19412.28
4937,"11, 18/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,38770.74
